1,8366.714285714286
2,8366.714285714286
3,8460.714285714286
4,8460.714285714286
5,8460.714285714286
6,8550.857142857143
7,8550.857142857143
8,8550.857142857143
9,8550.857142857143
10,8550.857142857143
11,8550.857142857143
12,8659.857142857143
13,8659.857142857143
14,8659.857142857143
15,8659.857142857143
16,8659.857142857143
17,8805.857142857143
18,8805.857142857143
19,8810.0
20,8810.0
21,8810.0
22,8810.0
23,8810.0
24,8810.0
25,8810.0
26,8838.857142857143
27,8838.857142857143
28,8838.857142857143
29,8838.857142857143
30,8838.857142857143
31,8843.0
32,8843.0
33,8843.0
34,8843.0
35,8843.0
36,8843.0
37,8992.0
38,8992.0
39,8992.0
40,8992.0
41,8992.0
42,8992.0
43,8992.0
44,8992.0
45,8992.0
46,8992.0
47,8992.0
48,8992.0
49,8992.0
50,8992.0
51,8992.0
52,8992.0
53,8992.0
54,8992.0
55,8992.0
56,8992.0
57,8992.0
58,8992.0
59,8992.0
60,8992.0
61,8992.0
62,8992.0
63,8992.0
64,8992.0
65,8992.0
66,8992.0
67,8992.0
68,8992.0
69,8992.0
70,8992.0
71,8992.0
72,8992.0
73,8992.0
74,8992.0
75,8992.0
76,8992.0
77,8992.0
78,8992.0
79,8992.0
80,8992.0
81,8992.0
82,8992.0
83,8992.0
84,8992.0
85,8992.0
86,8992.0
87,8992.0
88,8992.0
89,8992.0
90,8992.0
91,8992.0
92,8992.0
93,8992.0
94,8992.0
95,8992.0
96,8992.0
97,8992.0
98,8992.0
99,8992.0
100,8992.0
101,8992.0
102,8992.0
103,8992.0
104,8992.0
105,8992.0
106,8993.0
107,8993.0
108,8993.0
109,8993.0
110,8993.0
111,8993.0
112,8993.0
113,8993.0
114,8993.0
115,8993.0
116,8993.0
117,8993.0
118,8993.0
119,8993.0
120,9000.0
121,9022.0
122,9022.0
123,9022.0
124,9022.0
125,9022.0
126,9022.0
127,9022.0
128,9022.0
129,9022.0
130,9022.0
131,9022.0
132,9022.0
133,9022.0
134,9022.0
135,9022.0
136,9022.0
137,9022.0
138,9022.0
139,9022.0
140,9022.0
141,9022.0
142,9022.0
143,9022.0
144,9022.0
145,9022.0
146,9022.0
147,9022.0
148,9022.0
149,9022.0
150,9022.0
151,9022.0
152,9022.0
153,9022.0
154,9022.0
155,9022.0
156,9022.0
157,9022.0
158,9022.0
159,9022.0
160,9022.0
161,9022.0
162,9022.0
163,9022.0
164,9022.0
165,9022.0
166,9022.0
167,9022.0
168,9022.0
169,9022.0
170,9022.0
171,9022.0
172,9022.0
173,9022.0
174,9022.0
175,9022.0
176,9022.0
177,9022.0
178,9022.0
179,9022.0
180,9022.0
181,9022.0
182,9022.0
183,9022.0
184,9022.0
185,9022.0
186,9022.0
187,9022.0
188,9022.0
189,9022.0
190,9022.0
191,9022.0
192,9022.0
193,9022.0
194,9022.0
195,9022.0
196,9022.0
197,9022.0
198,9022.0
199,9022.0
200,9022.0
201,9022.0
202,9022.0
203,9022.0
204,9022.0
205,9022.0
206,9022.0
207,9022.0
208,9022.0
209,9022.0
210,9022.0
211,9035.0
212,9035.0
213,9035.0
214,9035.0
215,9035.0
216,9035.0
217,9035.0
218,9035.0
219,9035.0
220,9035.0
221,9035.0
222,9035.0
223,9035.0
224,9035.0
225,9035.0
226,9035.0
227,9035.0
228,9035.0
229,9035.0
230,9035.0
231,9035.0
232,9035.0
233,9035.0
234,9035.0
235,9035.0
236,9035.0
237,9035.0
238,9035.0
239,9035.0
240,9035.0
241,9035.0
242,9035.0
243,9035.0
244,9035.0
245,9035.0
246,9035.0
247,9035.0
248,9035.0
249,9035.0
250,9035.0
251,9035.0
252,9035.0
253,9035.0
254,9035.0
255,9035.0
256,9035.0
257,9035.0
258,9039.0
259,9039.0
260,9039.0
261,9039.0
262,9039.0
263,9039.0
264,9039.0
265,9039.0
266,9039.0
267,9039.0
268,9039.0
269,9039.0
270,9039.0
271,9039.0
272,9039.0
273,9039.0
274,9039.0
275,9039.0
276,9039.0
277,9039.0
278,9039.0
279,9039.0
280,9039.0
281,9039.0
282,9039.0
283,9039.0
284,9039.0
285,9039.0
286,9039.0
287,9039.0
288,9039.0
289,9039.0
290,9039.0
291,9039.0
292,9039.0
293,9039.0
294,9039.0
295,9039.0
296,9039.0
297,9039.0
298,9039.0
299,9039.0
300,9039.0
301,9039.0
302,9039.0
303,9039.0
304,9039.0
305,9039.0
306,9039.0
307,9039.0
308,9039.0
309,9039.0
310,9039.0
311,9039.0
312,9039.0
313,9039.0
314,9039.0
315,9039.0
316,9039.0
317,9039.0
318,9039.0
319,9039.0
320,9039.0
321,9039.0
322,9039.0
323,9039.0
324,9039.0
325,9039.0
326,9039.0
327,9039.0
328,9039.0
329,9039.0
330,9039.0
331,9039.0
332,9039.0
333,9039.0
334,9039.0
335,9039.0
336,9039.0
337,9039.0
338,9039.0
339,9039.0
340,9039.0
341,9039.0
342,9039.0
343,9039.0
344,9039.0
345,9039.0
346,9039.0
347,9039.0
348,9039.0
349,9039.0
350,9039.0
351,9039.0
352,9039.0
353,9039.0
354,9039.0
355,9039.0
356,9039.0
357,9039.0
358,9039.0
359,9039.0
360,9039.0
361,9039.0
362,9039.0
363,9039.0
364,9039.0
365,9039.0
366,9039.0
367,9039.0
368,9039.0
369,9039.0
370,9039.0
371,9039.0
372,9039.0
373,9039.0
374,9039.0
375,9039.0
376,9039.0
377,9039.0
378,9039.0
379,9039.0
380,9039.0
381,9039.0
382,9039.0
383,9039.0
384,9039.0
385,9039.0
386,9039.0
387,9039.0
388,9039.0
389,9039.0
390,9039.0
391,9039.0
392,9039.0
393,9039.0
394,9039.0
395,9039.0
396,9039.0
397,9039.0
398,9039.0
399,9039.0
400,9039.0
401,9039.0
402,9039.0
403,9039.0
404,9039.0
405,9039.0
406,9039.0
407,9039.0
408,9039.0
409,9039.0
410,9039.0
411,9039.0
412,9039.0
413,9039.0
414,9039.0
415,9039.0
416,9039.0
417,9039.0
418,9039.0
419,9039.0
420,9039.0
421,9039.0
422,9039.0
423,9039.0
424,9039.0
425,9039.0
426,9039.0
427,9039.0
428,9039.0
429,9039.0
430,9039.0
431,9039.0
432,9039.0
433,9039.0
434,9039.0
435,9039.0
436,9039.0
437,9039.0
438,9039.0
439,9039.0
440,9039.0
441,9039.0
442,9039.0
443,9039.0
444,9039.0
445,9039.0
446,9039.0
447,9039.0
